name,description,url,downloads,owners,owners_urls
cowsay,The famous cowsay for GNU/Linux is now available for python,https://pypi.org/project/cowsay/,47383,vaasus,https://pypi.org/user/vaasus/
dowhy,DoWhy is a Python library for causal inference that supports explicit modeling and testing of causal assumptions.,https://pypi.org/project/dowhy/,47355,amit-sharma,https://pypi.org/user/amit-sharma/
time-machine,Travel through time in your tests.,https://pypi.org/project/time-machine/,47369,AdamChainz,https://pypi.org/user/AdamChainz/
avro-json-serializer,Avro Json Serializer,https://pypi.org/project/avro-json-serializer/,47362,"comradeloren,Roman.Inozemtsev","https://pypi.org/user/comradeloren/,https://pypi.org/user/Roman.Inozemtsev/"
mariadb,Python MariaDB extension,https://pypi.org/project/mariadb/,47357,"9EOR9,mariadb","https://pypi.org/user/9EOR9/,https://pypi.org/user/mariadb/"
json-schema-for-humans,Generate static HTML documentation from JSON schemas,https://pypi.org/project/json-schema-for-humans/,47252,coveo,https://pypi.org/user/coveo/
colcon-devtools,Extension for colcon to provide information about all extension points and extensions,https://pypi.org/project/colcon-devtools/,47349,dthomas,https://pypi.org/user/dthomas/
pytest-qt,pytest support for PyQt and PySide applications,https://pypi.org/project/pytest-qt/,47340,"anatoly,flub,hpk,nicoddemus,pfctdayelise,ronny,The_Compiler","https://pypi.org/user/anatoly/,https://pypi.org/user/flub/,https://pypi.org/user/hpk/,https://pypi.org/user/nicoddemus/,https://pypi.org/user/pfctdayelise/,https://pypi.org/user/ronny/,https://pypi.org/user/The_Compiler/"
djangorestframework-bulk,Django REST Framework bulk CRUD view mixins,https://pypi.org/project/djangorestframework-bulk/,47313,Miroslav.Shubernetskiy,https://pypi.org/user/Miroslav.Shubernetskiy/
eight,Python 2 to the power of 3. A lightweight porting helper library.,https://pypi.org/project/eight/,47216,kislyuk,https://pypi.org/user/kislyuk/
dbutils-typehint,Provides type hints for dbutils in Data Bricks: https://docs.databricks.com/dev-tools/databricks-utils.html,https://pypi.org/project/dbutils-typehint/,47366,cdeler,https://pypi.org/user/cdeler/
yaql,YAQL - Yet Another Query Language,https://pypi.org/project/yaql/,47416,"ativelkov,murano-pypi,openstackci,serg.melikyan","https://pypi.org/user/ativelkov/,https://pypi.org/user/murano-pypi/,https://pypi.org/user/openstackci/,https://pypi.org/user/serg.melikyan/"
strawberry-graphql,A library for creating GraphQL APIs,https://pypi.org/project/strawberry-graphql/,47043,"botberry,marcoacierno,patrick91","https://pypi.org/user/botberry/,https://pypi.org/user/marcoacierno/,https://pypi.org/user/patrick91/"
colcon-zsh,Extension for colcon to provide Z shell scripts.,https://pypi.org/project/colcon-zsh/,47140,dthomas,https://pypi.org/user/dthomas/
robotframework-debuglibrary,RobotFramework debug library and an interactive shell,https://pypi.org/project/robotframework-debuglibrary/,47119,"William.Zhang,xyb","https://pypi.org/user/William.Zhang/,https://pypi.org/user/xyb/"
PyVISA,"Python VISA bindings for GPIB, RS232, TCPIP and USB instruments",https://pypi.org/project/PyVISA/,47323,"bronger,Florian.Bauer,hgrecco,mdartiailh","https://pypi.org/user/bronger/,https://pypi.org/user/Florian.Bauer/,https://pypi.org/user/hgrecco/,https://pypi.org/user/mdartiailh/"
sphinx-bootstrap-theme,Sphinx Bootstrap Theme.,https://pypi.org/project/sphinx-bootstrap-theme/,47062,"ryan.roemer,svenevs","https://pypi.org/user/ryan.roemer/,https://pypi.org/user/svenevs/"
overpunch,Overpunch Parser/Formatter,https://pypi.org/project/overpunch/,47098,tamentis,https://pypi.org/user/tamentis/
browserstack-local,Python bindings for Browserstack Local,https://pypi.org/project/browserstack-local/,46923,"amitu,browserstack","https://pypi.org/user/amitu/,https://pypi.org/user/browserstack/"
agate-sql,agate-sql adds SQL read/write support to agate.,https://pypi.org/project/agate-sql/,46920,"bouvard,jpmckinney","https://pypi.org/user/bouvard/,https://pypi.org/user/jpmckinney/"
swapper,The unofficial Django swappable models API.,https://pypi.org/project/swapper/,47179,"nemesisdesign,sheppard","https://pypi.org/user/nemesisdesign/,https://pypi.org/user/sheppard/"
pytest-shard,No project description provided,https://pypi.org/project/pytest-shard/,47147,AdamGleave,https://pypi.org/user/AdamGleave/
saspy,A Python interface to SAS,https://pypi.org/project/saspy/,46983,"jld23,tomweber-sas","https://pypi.org/user/jld23/,https://pypi.org/user/tomweber-sas/"
edx-rest-api-client,Slumber client used to access various edX Platform REST APIs.,https://pypi.org/project/edx-rest-api-client/,46970,edx,https://pypi.org/user/edx/
placekey,Utilities for working with Placekeys,https://pypi.org/project/placekey/,46983,placekey,https://pypi.org/user/placekey/
mistletoe,"A fast, extensible Markdown parser in pure Python.",https://pypi.org/project/mistletoe/,46903,miyu,https://pypi.org/user/miyu/
pytest-pep8,pytest plugin to check PEP8 requirements,https://pypi.org/project/pytest-pep8/,46861,"fschulze,hpk","https://pypi.org/user/fschulze/,https://pypi.org/user/hpk/"
invenio-db,Database management for Invenio.,https://pypi.org/project/invenio-db/,46850,inveniosoftware,https://pypi.org/user/inveniosoftware/
towncrier,Building newsfiles for your project.,https://pypi.org/project/towncrier/,46743,"altendky,exarkun,glyph,hawkowl","https://pypi.org/user/altendky/,https://pypi.org/user/exarkun/,https://pypi.org/user/glyph/,https://pypi.org/user/hawkowl/"
flake8-pep3101,Checks for old string formatting.,https://pypi.org/project/flake8-pep3101/,46729,gilforcada,https://pypi.org/user/gilforcada/
py-grpc-prometheus,Python gRPC Prometheus Interceptors,https://pypi.org/project/py-grpc-prometheus/,46805,linchen04,https://pypi.org/user/linchen04/
blist,a list-like type with better asymptotic performance and similar performance on small lists,https://pypi.org/project/blist/,46722,stutzbach,https://pypi.org/user/stutzbach/
django-cache-url,Use Cache URLs in your Django application.,https://pypi.org/project/django-cache-url/,46743,epicserve,https://pypi.org/user/epicserve/
certipy,Utility to create and sign CAs and certificates,https://pypi.org/project/certipy/,46722,tgmachina,https://pypi.org/user/tgmachina/
lief,Library to instrument executable formats,https://pypi.org/project/lief/,46647,rh0main,https://pypi.org/user/rh0main/
sphinxcontrib-mermaid,Mermaid diagrams in yours Sphinx powered docs,https://pypi.org/project/sphinxcontrib-mermaid/,46599,tin_nqn,https://pypi.org/user/tin_nqn/
CMRESHandler,Elasticsearch Log handler for the logging library,https://pypi.org/project/CMRESHandler/,46755,"cmanaha,drumadrian","https://pypi.org/user/cmanaha/,https://pypi.org/user/drumadrian/"
agate-excel,agate-excel adds read support for Excel files (xls and xlsx) to agate.,https://pypi.org/project/agate-excel/,46552,"bouvard,jpmckinney","https://pypi.org/user/bouvard/,https://pypi.org/user/jpmckinney/"
pykafka,Full-Featured Pure-Python Kafka Client,https://pypi.org/project/pykafka/,46635,"amontalenti,emmett9001,kbourgoin,msukmanowsky,parsely","https://pypi.org/user/amontalenti/,https://pypi.org/user/emmett9001/,https://pypi.org/user/kbourgoin/,https://pypi.org/user/msukmanowsky/,https://pypi.org/user/parsely/"
oslo.privsep,OpenStack library for privilege separation,https://pypi.org/project/oslo.privsep/,46802,"guslees,openstackci","https://pypi.org/user/guslees/,https://pypi.org/user/openstackci/"
ipynb,Package / Module importer for importing code from Jupyter Notebook files (.ipynb),https://pypi.org/project/ipynb/,46565,yuvipanda,https://pypi.org/user/yuvipanda/
ppscore,Python implementation of the Predictive Power Score (PPS),https://pypi.org/project/ppscore/,46545,tkrabel,https://pypi.org/user/tkrabel/
pyxero,Python API for accessing the REST API of the Xero accounting tool.,https://pypi.org/project/pyxero/,46483,freakboy3742,https://pypi.org/user/freakboy3742/
tabledata,tabledata is a Python library to represent tabular data. Used for pytablewriter/pytablereader/SimpleSQLite.,https://pypi.org/project/tabledata/,46490,thombashi,https://pypi.org/user/thombashi/
databricks-test,Unit testing and mocking for Databricks,https://pypi.org/project/databricks-test/,46486,algattik,https://pypi.org/user/algattik/
flake8-class-newline,Flake8 lint for newline after class definitions.,https://pypi.org/project/flake8-class-newline/,46674,alexandervaneck,https://pypi.org/user/alexandervaneck/
apache-airflow-backport-providers-apache-spark,Backport provider package apache-airflow-backport-providers-apache-spark for Apache Airflow,https://pypi.org/project/apache-airflow-backport-providers-apache-spark/,46455,"ashb,kaxil,potiuk","https://pypi.org/user/ashb/,https://pypi.org/user/kaxil/,https://pypi.org/user/potiuk/"
doodstream,Unofficial python api wrapper from https://doodstream.com,https://pypi.org/project/doodstream/,46329,wahyubiman,https://pypi.org/user/wahyubiman/
horovod,"Distributed training framework for TensorFlow, Keras, PyTorch, and Apache MXNet.",https://pypi.org/project/horovod/,46466,"alsrgv,tgaddair","https://pypi.org/user/alsrgv/,https://pypi.org/user/tgaddair/"
cyvcf2,fast vcf parsing with cython + htslib,https://pypi.org/project/cyvcf2/,46424,brentp,https://pypi.org/user/brentp/
hvplot,A high-level plotting API for the PyData ecosystem built on HoloViews.,https://pypi.org/project/hvplot/,46272,"ioam,pyviz","https://pypi.org/user/ioam/,https://pypi.org/user/pyviz/"
apache-airflow-backport-providers-apache-livy,Backport provider package apache-airflow-backport-providers-apache-livy for Apache Airflow,https://pypi.org/project/apache-airflow-backport-providers-apache-livy/,46325,"ashb,kaxil,potiuk","https://pypi.org/user/ashb/,https://pypi.org/user/kaxil/,https://pypi.org/user/potiuk/"
supabase-client,A supabase client for Python,https://pypi.org/project/supabase-client/,46285,keosariel,https://pypi.org/user/keosariel/
area,Calculate the area inside of any GeoJSON geometry. This is a port of Mapbox'sgeojson-area for Python,https://pypi.org/project/area/,46216,scisco,https://pypi.org/user/scisco/
pytest-coverage,No project description provided,https://pypi.org/project/pytest-coverage/,46193,ionel,https://pypi.org/user/ionel/
lit,A Software Testing Tool,https://pypi.org/project/lit/,46192,"ddunbar,serge_sans_paille,tstellar","https://pypi.org/user/ddunbar/,https://pypi.org/user/serge_sans_paille/,https://pypi.org/user/tstellar/"
amazon-dax-client,Amazon DAX Client for Python,https://pypi.org/project/amazon-dax-client/,46189,"aws,chrkevin_at_aws,kerent,shreejos,varunp","https://pypi.org/user/aws/,https://pypi.org/user/chrkevin_at_aws/,https://pypi.org/user/kerent/,https://pypi.org/user/shreejos/,https://pypi.org/user/varunp/"
colcon-cd,A shell function for colcon to change the current working directory.,https://pypi.org/project/colcon-cd/,46472,dthomas,https://pypi.org/user/dthomas/
edx-drf-extensions,edX extensions of Django REST Framework,https://pypi.org/project/edx-drf-extensions/,46162,edx,https://pypi.org/user/edx/
simpervisor,Simple async process supervisor,https://pypi.org/project/simpervisor/,46143,"consideRatio,jupyterhub-bot,minrk,yuvipanda","https://pypi.org/user/consideRatio/,https://pypi.org/user/jupyterhub-bot/,https://pypi.org/user/minrk/,https://pypi.org/user/yuvipanda/"
phpserialize,a port of the serialize and unserialize functions of php to python.,https://pypi.org/project/phpserialize/,46118,mitsuhiko,https://pypi.org/user/mitsuhiko/
awesome-slugify,Python flexible slugify function,https://pypi.org/project/awesome-slugify/,46119,dimka.dimka,https://pypi.org/user/dimka.dimka/
pyrabbit,A Pythonic interface to the RabbitMQ Management HTTP API,https://pypi.org/project/pyrabbit/,46313,jonesy,https://pypi.org/user/jonesy/
oslo.metrics,Oslo Metrics API,https://pypi.org/project/oslo.metrics/,46372,"openstackci,ttx","https://pypi.org/user/openstackci/,https://pypi.org/user/ttx/"
google-cloud-iot,Cloud IoT API API client library,https://pypi.org/project/google-cloud-iot/,46110,"gcloudpypi,google_opensource","https://pypi.org/user/gcloudpypi/,https://pypi.org/user/google_opensource/"
vat-utils,No project description provided,https://pypi.org/project/vat-utils/,46103,vatdev,https://pypi.org/user/vatdev/
pythran,Ahead of Time compiler for numeric kernels,https://pypi.org/project/pythran/,45995,serge_sans_paille,https://pypi.org/user/serge_sans_paille/
dis3,"Python 2.7 backport of the ""dis"" module from Python 3.5+",https://pypi.org/project/dis3/,45960,KeyWeeUsr,https://pypi.org/user/KeyWeeUsr/
gspread-formatting,Complete Google Sheets formatting support for gspread worksheets,https://pypi.org/project/gspread-formatting/,46015,rthomas900,https://pypi.org/user/rthomas900/
datatable,Python library for fast multi-threaded data manipulation and munging.,https://pypi.org/project/datatable/,45928,"h2o,oleksiy.kononenko,stpasha","https://pypi.org/user/h2o/,https://pypi.org/user/oleksiy.kononenko/,https://pypi.org/user/stpasha/"
ffpuppet,A Python module that aids in the automation of Firefox at the process level,https://pypi.org/project/ffpuppet/,45884,"mozillasecurity,twsmith","https://pypi.org/user/mozillasecurity/,https://pypi.org/user/twsmith/"
jupyter-server-proxy,Jupyter server extension to supervise and proxy web services,https://pypi.org/project/jupyter-server-proxy/,46019,"betatim,consideRatio,irose,jupyterhub-bot,minrk,nbserverproxy,rylo,yuvipanda","https://pypi.org/user/betatim/,https://pypi.org/user/consideRatio/,https://pypi.org/user/irose/,https://pypi.org/user/jupyterhub-bot/,https://pypi.org/user/minrk/,https://pypi.org/user/nbserverproxy/,https://pypi.org/user/rylo/,https://pypi.org/user/yuvipanda/"
PyDrive2,Google Drive API made easy. Maintained fork of PyDrive.,https://pypi.org/project/PyDrive2/,45931,"BTaskaya,dmpetrov,efiop,shcheklein","https://pypi.org/user/BTaskaya/,https://pypi.org/user/dmpetrov/,https://pypi.org/user/efiop/,https://pypi.org/user/shcheklein/"
ipyparallel,Interactive Parallel Computing with IPython,https://pypi.org/project/ipyparallel/,45775,"bgranger,fperez,ivanov,jhamrick,Jonathan.Frederic,Kyle.Kelley,mbussonn,minrk,takowl","https://pypi.org/user/bgranger/,https://pypi.org/user/fperez/,https://pypi.org/user/ivanov/,https://pypi.org/user/jhamrick/,https://pypi.org/user/Jonathan.Frederic/,https://pypi.org/user/Kyle.Kelley/,https://pypi.org/user/mbussonn/,https://pypi.org/user/minrk/,https://pypi.org/user/takowl/"
cursor,A small Python package to hide or show the terminal cursor,https://pypi.org/project/cursor/,45883,GijsTimmers,https://pypi.org/user/GijsTimmers/
agate-dbf,agate-dbf adds read support for dbf files to agate.,https://pypi.org/project/agate-dbf/,45842,"bouvard,jpmckinney","https://pypi.org/user/bouvard/,https://pypi.org/user/jpmckinney/"
python-Levenshtein-wheels,Python extension for computing string edit distances and similarities.,https://pypi.org/project/python-Levenshtein-wheels/,46087,"jack1142,Kowlin,palmtree5,Tobotimus","https://pypi.org/user/jack1142/,https://pypi.org/user/Kowlin/,https://pypi.org/user/palmtree5/,https://pypi.org/user/Tobotimus/"
